1,1,1,1,,4003382,2,94003382,1,126,5,17031,2,2,1,1,,1,2,1,,5,,,,,1,2,1.00,9,1,0,4,,1,0.65,183.67,135.83,139.22
1,2,1,1,,4003393,3,94003393,1,129,1,17043,1,2,3,4,0.00,4,1,1,,5,,,,,2,1,,4,2,2,21,18.00,2,0.92,257.5,290.64,296.2
1,1,1,1,,4003433,3,94003433,1,124,3,17031,2,2,3,3,1.00,0,1,1,,5,,,,,4,2,0.00,6,2,0,12,,2,0.04,13.37,149.02,157.14
1,2,1,1,,4003460,4,94003460,1,126,5,17031,2,2,2,2,0.00,2,3,2,,3,,,,,2,1,,7,2,0,2,8.00,2,0.59,166.22,97.43,103.63
1,2,1,1,,4003468,1,94003468,1,202,3,17097,2,2,2,4,2.00,2,1,1,,3,,,,,2,1,,7,2,0,10,9.00,2,0.4,113.81,272.38,289.28
1,2,1,3,,4003494,5,94003494,1,130,2,17031,1,2,1,3,0.00,2,2,1,,2,CHICAGO,IL,60616,3.00,2,1,,7,2,0,6,14.00,2,0.77,217.37,121.65,128.92
1,1,1,1,,4003500,1,94003500,1,123,2,17097,2,2,1,1,,0,1,1,,5,,,,,1,1,,2,0,0,7,,1,0.36,102.03,146.5,155.59
1,2,1,1,,4003504,3,94003504,1,124,3,17031,1,2,1,2,0.00,0,1,1,,4,,,,,2,3,1.00,4,2,0,4,3.00,1,0.28,80.69,172.43,190.78
1,2,1,1,,4003506,3,94003506,1,124,3,17031,2,2,1,2,1.00,0,1,1,,5,,,,,1,1,,3,0,0,0,0.00,1,0.22,63.26,202.14,212.4
1,1,1,1,,4003516,3,94003516,1,123,2,17031,2,2,2,3,2.00,0,1,1,,3,,,,,1,2,2.00,1,1,0,12,,2,0.09,26.1,1169.49,1233.27
1,1,1,1,,4003523,1,94003523,1,130,2,17097,2,2,4,2,0.00,1,1,1,,3,,,,,2,2,1.00,7,1,0,5,,2,0.06,18.43,174.09,184.89
1,2,1,1,,4003542,4,94003542,1,129,1,17031,2,1,2,4,0.00,0,3,2,,1,CHICAGO,IL,60651,3.00,0,1,,1,1,3,6,6.00,2,1.56,435.45,375.02,397.45
1,2,1,1,,4003549,4,94003549,1,130,2,17031,1,1,1,6,1.00,1,3,2,,5,,,,,2,1,,3,3,4,17,17.00,2,0.8,224.97,1419.05,1509.34
1,1,1,1,,4003579,1,94003579,1,129,1,17031,2,2,1,1,,0,1,1,,5,,,,,1,1,,3,0,0,0,,1,0.27,77.3,172.52,181.93
1,1,1,1,,4003595,1,94003595,1,123,2,17031,2,1,2,4,2.00,4,1,1,,4,,,,,2,1,,6,2,2,26,,2,0.61,170.26,128.3,131.5
1,1,1,1,,4003645,3,94003645,1,122,1,17031,2,2,1,1,,0,3,1,,4,,,,,0,1,,2,0,0,2,,1,0.26,75.18,209.03,231.27
1,2,1,1,,4003646,2,94003646,1,131,3,17111,2,2,2,2,0.00,2,1,1,,4,,,,,2,2,0.00,9,2,0,11,18.00,2,0.59,165.22,236.18,248.95
1,2,1,3,,4003663,5,94003663,1,126,5,17031,1,1,0,1,,1,3,2,,4,,,,,0,2,1.00,2,1,0,5,0.00,1,1.38,385.3,221.61,227.14
1,2,1,1,,4003735,1,94003735,1,132,4,17031,1,1,2,4,0.00,5,1,1,,5,,,,,3,2,1.00,7,2,2,24,12.00,2,0.28,79.75,163.84,172.16
1,2,1,1,,4003748,4,94003748,1,128,7,17031,1,1,0,1,,1,3,2,,2,CHICAGO,IL,60618,3.00,0,1,,1,1,0,4,8.00,0,0.44,122.94,141.67,150.14
1,1,1,1,,4003750,3,94003750,1,132,4,17031,2,2,2,2,0.00,0,1,1,,5,,,,,2,1,,6,1,0,5,,2,0.12,34.25,180.87,192.38
1,1,1,1,,4003762,3,94003762,1,165,1,17031,2,2,2,2,0.00,0,2,1,,4,,,,,2,1,,5,2,0,4,,2,0.66,185.34,417.19,427.61
